x,y,z,qw,qx,qy,qz
-3.670045583110519323e-03,9.808285753930227197e-03,7.934427204419864932e-01,2.142665971236191180e-01,2.143450117792873311e-01,6.755288166150819062e-01,-6.721657974079232600e-01
-3.608282060246769361e-03,9.758901131461848732e-03,8.058172253490349934e-01,2.142498747619234756e-01,2.143353292175712577e-01,6.755416487539682713e-01,-6.721613188903883263e-01
-3.671192597094621781e-03,9.707274791087161167e-03,8.200010373140882436e-01,2.142495402173944241e-01,2.143507725056904567e-01,6.755488740276075488e-01,-6.721492391150047929e-01
-3.807603628568348962e-03,9.438501329278040780e-03,8.379572625441389366e-01,2.142527112520076771e-01,2.143910867483067584e-01,6.755835591075466384e-01,-6.721005075936362649e-01
-3.851785517948945383e-03,9.247807498362115713e-03,8.537560489007015585e-01,2.142491854239653437e-01,2.144135114588382462e-01,6.756115042525666636e-01,-6.720663865799587633e-01
-3.919117558662352230e-03,9.271626950374749210e-03,8.658459749786899806e-01,2.142575572994689648e-01,2.144252765118080939e-01,6.756061709872021037e-01,-6.720653254386146358e-01
-4.088396128893044025e-03,9.063007335895080507e-03,8.809264744690218363e-01,2.142752803860375754e-01,2.144662149883772573e-01,6.756304372286116022e-01,-6.720222162505639085e-01
-4.133737598201865822e-03,8.886909188661782505e-03,8.952961517662882951e-01,2.142748822162454936e-01,2.144850363181066699e-01,6.756566422274163930e-01,-6.719899894052047129e-01
-4.201912069960445778e-03,8.806088724758883227e-03,9.078868206003756214e-01,2.142799058743954654e-01,2.145008659977917231e-01,6.756669998244355657e-01,-6.719729204163691350e-01
-4.171744879011314924e-03,8.729020732755917236e-03,9.197026122996457831e-01,2.142679997016296300e-01,2.145015326742134576e-01,6.756815543396036405e-01,-6.719618693865692105e-01
-4.371082146961693775e-03,8.442424003735453375e-03,9.327997426057261787e-01,2.142840328156589980e-01,2.145520336472339640e-01,6.757161970924061567e-01,-6.719057963175119053e-01
-4.501482289483492091e-03,8.333861521577065959e-03,9.425816312103579842e-01,2.142987285751015714e-01,2.145813988095983671e-01,6.757259663441425035e-01,-6.718819067546663026e-01
-4.637658106298112037e-03,8.212213689378159917e-03,9.499018159737780964e-01,2.143126732131340750e-01,2.146106077991796202e-01,6.757371774959747279e-01,-6.718568538536168200e-01
-4.681821264236121771e-03,8.121059199540286988e-03,9.538951778265422066e-01,2.143144424788280267e-01,2.146236684291182861e-01,6.757480638114674587e-01,-6.718411679482506615e-01
-4.747194642674684023e-03,8.037579494266164012e-03,9.517324618800692138e-01,2.143205389777449732e-01,2.146369397178529148e-01,6.757573586561083090e-01,-6.718256343002726449e-01
-4.789399762785526322e-03,7.991568778325909908e-03,9.468394858008899462e-01,2.143237139164831662e-01,2.146466228735668391e-01,6.757617024870441469e-01,-6.718171584544634367e-01
-4.733034703808616100e-03,8.004084986383927514e-03,9.402882116130789614e-01,2.143137289643118892e-01,2.146375819875777635e-01,6.757629164675692524e-01,-6.718220111779472647e-01
-4.693669974409902731e-03,8.010845815829253924e-03,9.334224738999572502e-01,2.143065489492194942e-01,2.146312720755270131e-01,6.757639208044076140e-01,-6.718253072516477964e-01
-4.635415713835792928e-03,7.861133722533346704e-03,9.242087236242682025e-01,2.142891749633569765e-01,2.146274328749564475e-01,6.757913592169360051e-01,-6.718044755423677739e-01
-4.551023732540964047e-03,7.829375956455719709e-03,9.152598868169694590e-01,2.142733057617432491e-01,2.146143958644690652e-01,6.758006607892216300e-01,-6.718043453286940414e-01
-4.505466513816793438e-03,7.867839443784932149e-03,9.025157351392295579e-01,2.142654193878962277e-01,2.146055570605022167e-01,6.757960159276903411e-01,-6.718143566414324086e-01
-4.433751152932188279e-03,7.880915578923461742e-03,8.907749545031932170e-01,2.142522863220845952e-01,2.145929176780282388e-01,6.757970319026642692e-01,-6.718215605052723083e-01
-4.357140491245310721e-03,7.850434556436646644e-03,8.781451754150941813e-01,2.142357609408477859e-01,2.145806806477779105e-01,6.758061280471492349e-01,-6.718215890552731162e-01
-4.329109156421461976e-03,7.796036832622182250e-03,8.647612193490752386e-01,2.142298806751611884e-01,2.145726342861504765e-01,6.758151421238572931e-01,-6.718169665299605908e-01
-4.305893936687548579e-03,7.812929778422697535e-03,8.511176252539626175e-01,2.142270251870745379e-01,2.145664505740436656e-01,6.758130488356242083e-01,-6.718219578065688369e-01
-4.192562413596801277e-03,7.777623688769648089e-03,8.384098013152224693e-01,2.142091315146348873e-01,2.145460127776788184e-01,6.758236071044234627e-01,-6.718235694416444526e-01
-4.175119764778525804e-03,7.752866037437582299e-03,8.261205602778671775e-01,2.142016793467970692e-01,2.145398799180925353e-01,6.758281582099225915e-01,-6.718233257786794255e-01
