x,y,z,qw,qx,qy,qz
-3.807412217027190092e-03,2.495295543778216357e-02,6.715552361153598326e-01,2.119746050746436627e-01,1.810490748267931105e-01,6.154769050757840088e-01,-7.372083685269356090e-01
-3.767824561387216574e-03,2.498649852463604576e-02,6.588107204974812392e-01,2.119669680434593251e-01,1.810392980315760347e-01,6.154716547088499023e-01,-7.372173487355323518e-01
-1.579611389704282595e-03,2.175726870222951040e-02,7.085790674343037665e-01,2.110616349601782682e-01,1.811743136390285003e-01,6.177074092389035487e-01,-7.355721656620273219e-01
-1.510753666892529577e-03,2.172933923209699122e-02,6.959493612252941608e-01,2.110465273921072471e-01,1.811606420477962498e-01,6.177169142042276961e-01,-7.355718856471944456e-01
-1.486604905873823096e-03,2.167814330097636577e-02,6.825655884020613851e-01,2.110418191462411774e-01,1.811521663362176682e-01,6.177263036928626327e-01,-7.355674387363090316e-01
-1.465854138915391718e-03,2.169303940699329747e-02,6.689218037120384652e-01,2.110392170289387970e-01,1.811456156962133468e-01,6.177238141331130583e-01,-7.355718892417598687e-01
-1.362985654307161554e-03,2.165974585681566117e-02,6.562139699971297757e-01,2.110233941172829086e-01,1.811235635843710945e-01,6.177345061745909138e-01,-7.355728799588482358e-01
-1.349220399323381586e-03,2.163626719181766661e-02,6.439247692986579397e-01,2.110166552964401754e-01,1.811167867032140721e-01,6.177392431887467339e-01,-7.355725036911046066e-01
1.174074453168003768e-03,1.861136814595163239e-02,6.905878745574930422e-01,1.901324210277307025e-01,1.832160913097093391e-01,6.426804248394121233e-01,-7.191963555855653834e-01
1.175879695680865245e-03,1.858014143639566407e-02,6.786612405558071215e-01,1.901357522000272360e-01,1.832044484495701786e-01,6.426847586826067715e-01,-7.191945680834210819e-01
1.165817506184838818e-03,1.863448270168448911e-02,6.659878693702115937e-01,1.901380766717968851e-01,1.831958308872324581e-01,6.426761593752238211e-01,-7.192038330791894474e-01
1.106979488375872634e-03,1.864830800603190647e-02,6.544585021405575631e-01,1.901454892352799353e-01,1.831964564824906105e-01,6.426716880424957479e-01,-7.192057095465417271e-01
1.132056805626004917e-03,1.866518534752568265e-02,6.446578846369975802e-01,1.901446325345101940e-01,1.831800672593520973e-01,6.426719867230012984e-01,-7.192098436191524113e-01
1.195284882579558715e-03,1.860708764313093871e-02,6.360799862399497684e-01,1.901368908724134776e-01,1.831615250300534514e-01,6.426830995688650461e-01,-7.192066823984561985e-01
2.918140184268700615e-03,1.646884808980544901e-02,6.569720228097720716e-01,1.763411348767082443e-01,1.914438931994531246e-01,6.734714374813677296e-01,-6.918737332807274321e-01
2.990462272262828323e-03,1.637575225730212441e-02,6.512856171663951033e-01,1.763308541278289510e-01,1.914249860764818401e-01,6.734867518285447829e-01,-6.918666776913054983e-01
2.994315346668994290e-03,1.631169907031310151e-02,6.457605349806064821e-01,1.763231559242187385e-01,1.914217029526722458e-01,6.734959515008797082e-01,-6.918605926308765142e-01
2.946745395049225284e-03,1.628211180015690096e-02,6.408901893547035433e-01,1.763288350787384218e-01,1.914277877854174692e-01,6.734977245928803757e-01,-6.918557356498310495e-01
2.916059133596531332e-03,1.625888983540925772e-02,6.405911244473498911e-01,1.763327539165571167e-01,1.914314629422194658e-01,6.735003065830666991e-01,-6.918512064920603333e-01
2.818933876005939691e-03,1.633506540284756364e-02,6.423657948780202576e-01,1.763462934461115517e-01,1.914465662825942660e-01,6.734862523478197804e-01,-6.918572576369426130e-01
2.709298325968573923e-03,1.577555684088028515e-02,6.327506617434001113e-01,1.738463043128837260e-01,1.943190154929551883e-01,6.783074333426430957e-01,-6.869618683498500689e-01
2.636922810586572134e-03,1.570350094430579893e-02,6.391181535057360863e-01,1.738510446333725035e-01,1.943424058315685876e-01,6.783180249372442461e-01,-6.869435934781833453e-01
2.586146499393899168e-03,1.559431160271457922e-02,6.473541577985575390e-01,1.738525565715780818e-01,1.943590402362278535e-01,6.783362961187967555e-01,-6.869204622223810119e-01
2.561023776224548559e-03,1.546647429277017705e-02,6.574588335455128218e-01,1.738512630486605259e-01,1.943698219684470985e-01,6.783586775020170601e-01,-6.868956363975925461e-01
2.467910289700111798e-03,1.530725692955817868e-02,6.685293571074889529e-01,1.738649030604919876e-01,1.943952169742241276e-01,6.783820741726572789e-01,-6.868618904426954108e-01
2.429396325740185159e-03,1.515645634368772803e-02,6.808739227150004680e-01,1.738736630822881046e-01,1.944081364709053794e-01,6.784066674602238223e-01,-6.868317256109894853e-01
3.135750224303573194e-03,1.620215687866376902e-02,6.688142452861740583e-01,1.808576098042220526e-01,1.971488956671463566e-01,6.734725884435993626e-01,-6.890990571232895601e-01
3.180447665594611853e-03,1.612445583560309648e-02,6.806121291290913033e-01,1.808397606919931178e-01,1.971475895979541981e-01,6.734898463161301807e-01,-6.890872483057967068e-01
3.215650148536794428e-03,1.604831346411803722e-02,6.934289761838390298e-01,1.808154316340520595e-01,1.971465271887223869e-01,6.735078287737040759e-01,-6.890763608490344527e-01
3.207573865777112350e-03,1.586048235961297695e-02,7.090770571260874844e-01,1.808017340438876353e-01,1.971603585603233233e-01,6.735407543265171659e-01,-6.890438144562027745e-01
3.089647928151418622e-03,1.567137570371726629e-02,7.249439295769459779e-01,1.808088226783051145e-01,1.971944156643293811e-01,6.735680477242215192e-01,-6.890055276682980345e-01
2.974392475620456829e-03,1.539876963796299111e-02,7.425005580240597869e-01,1.808148731201129622e-01,1.972289072967382539e-01,6.736092972714256000e-01,-6.889537389510185239e-01
2.223502734813980093e-03,1.928769666757036011e-02,7.151877786838340967e-01,1.885948039236357288e-01,1.929734644239401720e-01,6.608707587566439168e-01,-7.003164157590807681e-01
2.169614767063981608e-03,1.932588133436011560e-02,7.264140321254961563e-01,1.886024096198833100e-01,1.929822855193819020e-01,6.608623273259385256e-01,-7.003198932506730090e-01
2.027792868931870950e-03,1.907709204588927537e-02,7.422539568322672476e-01,1.886141391604918838e-01,1.930223207566188481e-01,6.608995333255917037e-01,-7.002705884502721245e-01
2.046382485325214714e-03,1.895887653756798616e-02,7.564398336944571088e-01,1.886034662097994252e-01,1.930253920951595648e-01,6.609235651264072642e-01,-7.002499350951475465e-01
1.994215597296089462e-03,1.876594349956609356e-02,7.706524100320888415e-01,1.886001340345498378e-01,1.930492081564300078e-01,6.609548603074196782e-01,-7.002147280001503882e-01
1.999203948326292671e-03,1.866879773836368009e-02,7.824492448932983679e-01,1.885922972486764326e-01,1.930560872995399357e-01,6.609727827167171110e-01,-7.001980241922840520e-01
-2.750685438953905017e-03,2.326864310977784511e-02,7.157549097887476730e-01,1.937686467109973332e-01,1.746725543298222605e-01,6.232668151200596585e-01,-7.372121048150128697e-01
-2.860686516179448448e-03,2.310083767686549674e-02,7.259843611363882010e-01,1.937776232449981151e-01,1.747064176276046377e-01,6.232940117180882922e-01,-7.371787268536850180e-01
-2.951704515229352111e-03,2.299135224661033941e-02,7.338496786257122650e-01,1.937883885091730984e-01,1.747317926029111623e-01,6.233101337952289267e-01,-7.371562509000142427e-01
-2.971805635593136822e-03,2.290565188654410458e-02,7.391746823089091478e-01,1.937883318940002708e-01,1.747398398802690878e-01,6.233266868987801246e-01,-7.371403612475364575e-01
-3.022508520841347621e-03,2.289033679859085388e-02,7.359237646152756440e-01,1.937975257542374485e-01,1.747492618969892497e-01,6.233264833912620650e-01,-7.371358827116446522e-01
-3.010245498297043753e-03,2.288122931348428313e-02,7.316875519405664496e-01,1.937944912027274313e-01,1.747469053751263823e-01,6.233291656539978742e-01,-7.371349710103185515e-01
-4.276728622807432836e-03,2.536267770924229351e-02,6.999041406059679504e-01,2.111353927798248209e-01,1.811425925733817499e-01,6.162679190361510795e-01,-7.367652672584090734e-01
-4.253686805581302632e-03,2.530176127541430148e-02,6.941341048548607118e-01,2.111281153907008379e-01,1.811414796413424178e-01,6.162809111976464971e-01,-7.367567588684301727e-01
-4.174881613824565907e-03,2.521561678507483126e-02,6.854567521411664144e-01,2.111108086608990408e-01,1.811286106527477680e-01,6.163020036003628022e-01,-7.367472383577184925e-01
-4.113788670198794198e-03,2.515577044612622368e-02,6.758595797068104316e-01,2.110960074318925239e-01,1.811185939949212509e-01,6.163178712932556591e-01,-7.367406681323948048e-01
-4.035538191855043109e-03,2.518886468137820564e-02,6.641136859821353822e-01,2.110834153326830165e-01,1.810996177348661584e-01,6.163154027459174511e-01,-7.367510058126238714e-01
-3.987680390813886852e-03,2.519975655309509080e-02,6.527076496430713748e-01,2.110710577495569229e-01,1.810907187720749434e-01,6.163155596236464806e-01,-7.367566023598890457e-01
-1.536771382049781712e-03,2.175352719463868184e-02,7.043471984138212072e-01,2.028158895400432871e-01,1.772407241380785647e-01,6.299955405986066292e-01,-7.283934784736613155e-01
-1.509759261463576325e-03,2.169303457156633586e-02,6.919473481033677764e-01,2.028089092709670915e-01,1.772328812684801358e-01,6.300061352135671866e-01,-7.283881669212217691e-01
-1.472067255242442280e-03,2.171399955536008897e-02,6.783908323696014042e-01,2.028038220446285733e-01,1.772210072793672930e-01,6.300037325007381561e-01,-7.283945506235720568e-01
-1.397135308649115684e-03,2.167245705076734086e-02,6.652963883365057285e-01,2.027896637812436342e-01,1.772034911112865263e-01,6.300151014755521750e-01,-7.283929206919927957e-01
-1.357108896125618471e-03,2.162881522640165352e-02,6.536478795473743553e-01,2.027775523974102156e-01,1.771928749087026134e-01,6.300254517032006785e-01,-7.283899227278490818e-01
-1.333274407332775543e-03,2.165490743138817620e-02,6.399982753950494985e-01,2.027730765797307877e-01,1.771788146467336844e-01,6.300222072839365417e-01,-7.283973952341163960e-01
1.461728125574712767e-03,1.869589364299575202e-02,6.840397830827947834e-01,1.918189618335304492e-01,1.847439731018400422e-01,6.501327299019610262e-01,-7.116196904202953810e-01
1.465631832353442472e-03,1.873235053096158551e-02,6.722361719967138161e-01,1.918207333643049128e-01,1.847313392094839246e-01,6.501263418273697248e-01,-7.116283287135305446e-01
1.475374595425762297e-03,1.870502718546001447e-02,6.611438309662742707e-01,1.918177061831469743e-01,1.847231627594874137e-01,6.501308194016575115e-01,-7.116271765460453480e-01
1.504643418408808421e-03,1.872603346622678591e-02,6.506441929560079496e-01,1.918162234725187543e-01,1.847072379371771378e-01,6.501289772954444990e-01,-7.116333926588458425e-01
1.541664502433358688e-03,1.873381564941847821e-02,6.415245410280138172e-01,1.918098212390968726e-01,1.846943552808542055e-01,6.501292635616963134e-01,-7.116382003970425085e-01
1.574467103305141969e-03,1.874492252385431823e-02,6.328193947007847431e-01,1.918070621547841026e-01,1.846827941525343020e-01,6.501286841825445473e-01,-7.116424737567572656e-01
2.481010659019174808e-03,1.708843278216069447e-02,6.457259141327708063e-01,1.813956345864131681e-01,1.942390399170951798e-01,6.780248306944567371e-01,-6.853095272114864134e-01
2.482836994024256120e-03,1.697570012562943723e-02,6.408335654533969805e-01,1.813839872575570278e-01,1.942457180998510280e-01,6.780402204239097674e-01,-6.852954907584900557e-01
2.531128076873087433e-03,1.695729809727040266e-02,6.365202836868495417e-01,1.813711836840732339e-01,1.942433219609130957e-01,6.780439228871569801e-01,-6.852958953900301076e-01
2.465303699618538302e-03,1.697716098617738090e-02,6.341568015895017174e-01,1.813778809962715843e-01,1.942556388301799331e-01,6.780367054368670043e-01,-6.852977726129717562e-01
2.407612311423361004e-03,1.694937209512043311e-02,6.362858496887687787e-01,1.813811562072779049e-01,1.942717171655792274e-01,6.780374563794052678e-01,-6.852916049602492121e-01
2.423437288266856206e-03,1.692506092630030948e-02,6.412337780485853900e-01,1.813806746056277341e-01,1.942693613888516468e-01,6.780425419053534020e-01,-6.852873685335968412e-01
2.721771919047708162e-03,1.593512017396034666e-02,6.325531240721161685e-01,1.747054444480465318e-01,1.953508037233595007e-01,6.794439415353998868e-01,-6.853262007801015354e-01
2.715344796723247883e-03,1.588592085547694058e-02,6.395566192907475855e-01,1.747010634561404485e-01,1.953525996833882505e-01,6.794546650408996857e-01,-6.853161740236358712e-01
2.637559180856341445e-03,1.572625830514942646e-02,6.497057455658641345e-01,1.747056400466917570e-01,1.953715416387654669e-01,6.794800135103996608e-01,-6.852844747208824971e-01
2.554824895121576064e-03,1.554540473701124595e-02,6.614646770351521043e-01,1.747122849364949881e-01,1.953938338254758156e-01,6.795074971304638778e-01,-6.852491725925279331e-01
2.551104630865735304e-03,1.548583077947315520e-02,6.718461857219741873e-01,1.747132153288670220e-01,1.953931527315344585e-01,6.795202835431565225e-01,-6.852364500728987950e-01
2.593068107288011830e-03,1.537010329680712876e-02,6.837046443844957411e-01,1.746973164292632552e-01,1.953878666796591279e-01,6.795432042358734437e-01,-6.852192807880029823e-01
3.490604843703988634e-03,1.755559551626334480e-02,6.724935720618500090e-01,1.906020334186351861e-01,2.034610969432416316e-01,6.722790440120786082e-01,-6.857954023391671372e-01
3.402749033432627811e-03,1.729415523860391296e-02,6.876051837423461377e-01,1.906038292174112025e-01,2.034891430363631182e-01,6.723186617092941075e-01,-6.857477423013588202e-01
3.334264175379458763e-03,1.703065682862516667e-02,7.042728671267688423e-01,1.906088108461818642e-01,2.035140277422640143e-01,6.723573618032796517e-01,-6.857010279771058592e-01
3.204339397131660515e-03,1.685792260487164324e-02,7.208385834893269450e-01,1.906264500593092270e-01,2.035470201869730156e-01,6.723790856292460871e-01,-6.856650292374321110e-01
3.132273033494405688e-03,1.662962342712489064e-02,7.368948655774645307e-01,1.906307267168581565e-01,2.035712558577598141e-01,6.724131350497527526e-01,-6.856232534216291086e-01
3.168625961654882896e-03,1.657788675316986676e-02,7.513337458866184981e-01,1.906218178184423129e-01,2.035663113875902930e-01,6.724241186588838515e-01,-6.856164263532976699e-01
1.994385928808501893e-03,2.031308269053340443e-02,7.248509734854852171e-01,1.903342417404956521e-01,1.908046003633283860e-01,6.636763359380410954e-01,-6.977823457333365287e-01
1.881767007677299453e-03,2.012352101259706760e-02,7.399681321157539626e-01,1.903458482719631861e-01,1.908362230343159105e-01,6.637061631696956621e-01,-6.977421608260347963e-01
1.917524438374234143e-03,2.002903931600490128e-02,7.541932674908640166e-01,1.903381355964909316e-01,1.908303149542226462e-01,6.637264905775832613e-01,-6.977265443837498138e-01
1.721816207950766777e-03,1.974566861331648188e-02,7.692945021438077902e-01,1.903569037213796722e-01,1.908837966968455202e-01,6.637656466861160398e-01,-6.976695432965154264e-01
1.707221231632896760e-03,1.960440697747195885e-02,7.814747870397951157e-01,1.903530577299159254e-01,1.908950318247991662e-01,6.637881533058049843e-01,-6.976461049617842525e-01
1.507313506481824938e-03,1.931146756690660382e-02,7.952152387787059240e-01,1.903718438452720874e-01,1.909478670396115296e-01,6.638287691688724568e-01,-6.975878714310576045e-01
-2.121978999809425413e-03,2.375107388766414807e-02,7.170246920790459555e-01,2.009795259282488311e-01,1.784039945769415603e-01,6.220244175766018735e-01,-7.354351560913688912e-01
-2.189531201705756033e-03,2.367675768998395852e-02,7.228819237827689426e-01,2.009896832322943527e-01,1.784214231020165853e-01,6.220331878597769037e-01,-7.354207341470843096e-01
-2.253394726442275401e-03,2.361129944421086826e-02,7.287986366251621995e-01,2.009977570615873177e-01,1.784382692385744207e-01,6.220416742054930559e-01,-7.354072621880890503e-01
-2.323114646094525792e-03,2.356893958447831353e-02,7.289020570718195424e-01,2.010085574099701455e-01,1.784547167279634250e-01,6.220445361184262500e-01,-7.353978984269109453e-01
-2.413486152974603748e-03,2.357417519777605525e-02,7.251617054330952161e-01,2.010225927710030669e-01,1.784737196657200098e-01,6.220373573154549529e-01,-7.353955226191616346e-01
-2.424153849464290647e-03,2.359272412925609783e-02,7.181085607242891911e-01,2.010243432824414256e-01,1.784750379506414575e-01,6.220322653611165542e-01,-7.353990311974161198e-01
-4.444201049779689973e-03,2.536296360356323290e-02,6.999578097533667442e-01,2.085448442461495244e-01,1.802301604508476651e-01,6.181865425498972444e-01,-7.361192402134418833e-01
-4.398150039250716369e-03,2.534634986026165424e-02,6.917680061572231143e-01,2.085364415692529116e-01,1.802188717752205571e-01,6.181924590105620787e-01,-7.361194158668652454e-01
-4.382859227426251676e-03,2.533227067074957789e-02,6.819093984822985899e-01,2.085340554988456829e-01,1.802140538755150345e-01,6.181965907844244601e-01,-7.361178014594346175e-01
-4.324852803847666072e-03,2.534475076649234798e-02,6.713654342380266371e-01,2.085286003517024533e-01,1.801974358354349048e-01,6.181970657690969428e-01,-7.361230160972909164e-01
-4.322755634225078879e-03,2.525710797828792722e-02,6.605226083474474708e-01,2.085238138990015977e-01,1.801997643482884381e-01,6.182123973187679811e-01,-7.361109262653408036e-01
-4.342387453148271147e-03,2.523150245637033329e-02,6.478433194928538974e-01,2.085264509712288494e-01,1.802010430072693570e-01,6.182147981290038175e-01,-7.361078499233320027e-01
3.614534551206437241e-04,2.109736234126412258e-02,7.077347518599396148e-01,1.994262321929677062e-01,1.739957957890035656e-01,6.305703582642737670e-01,-7.296133662697890099e-01
3.964615414389347273e-04,2.109942408810325590e-02,6.952309442702215847e-01,1.994186715808538568e-01,1.739858282590281968e-01,6.305710418851440124e-01,-7.296172189071689074e-01
4.821947164898876276e-04,2.110516489526372344e-02,6.819461968018856179e-01,1.994061196974665218e-01,1.739632154588883761e-01,6.305740682576581602e-01,-7.296234258406113504e-01
5.147197881786222656e-04,2.104445629094761627e-02,6.697734658569514110e-01,1.993951612131993900e-01,1.739534809750862276e-01,6.305866824725961939e-01,-7.296178397144749139e-01
5.563423634121071907e-04,2.105199617870900236e-02,6.572336840198742536e-01,1.993873803536329037e-01,1.739381374279949100e-01,6.305879963608670424e-01,-7.296224885167554852e-01
5.567889375800120100e-04,2.105191536529221058e-02,6.445590247139136864e-01,1.993842992158649796e-01,1.739329531114205407e-01,6.305885488206434131e-01,-7.296240889282737951e-01
1.751268559208605255e-03,1.881484477624258481e-02,6.737447489239370979e-01,1.939581970876142480e-01,1.910905322284351393e-01,6.517800797669950352e-01,-7.078469848025810141e-01
1.727448824448599369e-03,1.881278420725896947e-02,6.624069435719591725e-01,1.939572158444878014e-01,1.910840677902213569e-01,6.517811896096643576e-01,-7.078479768492718094e-01
1.728767367556047424e-03,1.885048202557177560e-02,6.513037791448261782e-01,1.939525185788398276e-01,1.910708861688585891e-01,6.517770725169473867e-01,-7.078566131193589905e-01
1.715618586227777610e-03,1.887020002214330125e-02,6.411649192675606956e-01,1.939511988706806300e-01,1.910630622179955163e-01,6.517742892651742226e-01,-7.078616493110674313e-01
1.737185484234505606e-03,1.889398147316383864e-02,6.325600683282061043e-01,1.939457587813654682e-01,1.910520444944526774e-01,6.517720070591844772e-01,-7.078682149660713296e-01
1.755563564042510530e-03,1.878365224580835074e-02,6.259631177254750822e-01,1.939383901489528661e-01,1.910462452049523918e-01,6.517889447371961742e-01,-7.078562032912434354e-01
2.578149249214930442e-03,1.661306477931012715e-02,6.419093153003019303e-01,1.758164246870913272e-01,1.918751819428557159e-01,6.782067062503774890e-01,-6.872467991643602669e-01
2.550083574287216170e-03,1.659766072844901658e-02,6.373236730027410646e-01,1.758157946107679337e-01,1.918820527318531033e-01,6.782076266579780688e-01,-6.872441337310537524e-01
2.506850813422570323e-03,1.654956059767881058e-02,6.351337433636360386e-01,1.758190862506020247e-01,1.918917546385180417e-01,6.782130270628015101e-01,-6.872352532678062120e-01
2.456020709516331269e-03,1.651712075273903055e-02,6.364912130965020287e-01,1.758270012638634694e-01,1.918983152763368283e-01,6.782156689494233115e-01,-6.872287891322275133e-01
2.513119268099639567e-03,1.645092924186449673e-02,6.411019881259147901e-01,1.758202657302597172e-01,1.918894713758508841e-01,6.782284998203732540e-01,-6.872203190862757882e-01
2.376749832488399879e-03,1.637576052813960112e-02,6.476414572173370132e-01,1.758427690920610076e-01,1.919177168673983358e-01,6.782350759068374035e-01,-6.872001835856044183e-01
3.182814983627958554e-03,1.571935209276068696e-02,6.402334243538303493e-01,1.721432434484406471e-01,1.957545410440369449e-01,6.785001440700372255e-01,-6.867928493313162353e-01
3.073675925865998557e-03,1.554641626974373469e-02,6.501671213020621121e-01,1.721534047232053666e-01,1.957849928981719723e-01,6.785262110700398530e-01,-6.867558683324134217e-01
3.034607354999052653e-03,1.536195100241769321e-02,6.610437565792857129e-01,1.721505018876784976e-01,1.958012267439286358e-01,6.785560611046561608e-01,-6.867224739612995954e-01
3.072584543784701895e-03,1.530734820836190772e-02,6.711159733020181095e-01,1.721423347616133914e-01,1.957946706277517990e-01,6.785684332460384383e-01,-6.867141653836827953e-01
3.021490211933770386e-03,1.513988062661353329e-02,6.836356307382747133e-01,1.721479159503541134e-01,1.958070560931438608e-01,6.785937400496929728e-01,-6.866842271258724040e-01
2.894778007386331758e-03,1.495650896117312230e-02,6.973875402878321195e-01,1.721709436635634749e-01,1.958335230350943812e-01,6.786172691543889135e-01,-6.866476530354567176e-01
3.022364976183953156e-03,1.822323203262568928e-02,6.792626332166762371e-01,1.846594320011009371e-01,2.009654222509467403e-01,6.751954436465380516e-01,-6.852918401028018636e-01
2.918510245419365413e-03,1.804463673470031032e-02,6.939942614552048195e-01,1.846795384172280619e-01,2.009878422593301961e-01,6.752189271706355855e-01,-6.852567079164374464e-01
2.815320043167412415e-03,1.787317187556321935e-02,7.095612296440575451e-01,1.846944853799371289e-01,2.010127716213297999e-01,6.752420743383571455e-01,-6.852225578296322617e-01
2.755225439820298706e-03,1.775308229524671932e-02,7.236192141198717342e-01,1.847019146131523293e-01,2.010254197016184685e-01,6.752587616536386284e-01,-6.852004000159505059e-01
2.804277178679513444e-03,1.771216697952393906e-02,7.362049662718518350e-01,1.846887652654974621e-01,2.010158948504803256e-01,6.752693537760942055e-01,-6.851963002329932717e-01
2.689637965619558202e-03,1.753587001811086205e-02,7.511664344333509602e-01,1.846990625337161518e-01,2.010473444426663647e-01,6.752952209677189899e-01,-6.851588035848898972e-01
1.787094946759688798e-03,2.062649375745577093e-02,7.256951382550974605e-01,1.931012090197429532e-01,1.891613915023581671e-01,6.546302622680456595e-01,-7.059667915439613584e-01
1.764671409266824198e-03,2.053738699095218265e-02,7.391439698099740996e-01,1.930999826542773579e-01,1.891706930767004247e-01,6.546466290726981052e-01,-7.059494575559580598e-01
1.548891013319379176e-03,2.024260715939333113e-02,7.547219697623273049e-01,1.931198303622828627e-01,1.892315941466644613e-01,6.546885024815332077e-01,-7.058888720018487994e-01
1.498371308513373346e-03,2.006081466825553050e-02,7.684794530376191091e-01,1.931151549074754670e-01,1.892567019706922204e-01,6.547190818713823912e-01,-7.058550570320595297e-01
1.365599501218986564e-03,1.986563331057356399e-02,7.801621422753282076e-01,1.931262556750930615e-01,1.892946218846877082e-01,6.547474256704300943e-01,-7.058155595284055783e-01
1.225369076289257488e-03,1.966701638893533083e-02,7.914606850492326151e-01,1.931354454013718969e-01,1.893352541711340598e-01,6.547769272991710299e-01,-7.057747776268443740e-01
